customer_id,event_time,event_type,amount
1651,2024-06-29 17:00:00,login,0.0
1652,2024-05-18 10:00:00,stream,0.0
1652,2024-05-21 18:00:00,login,0.0
1652,2024-05-25 08:00:00,login,0.0
1652,2024-05-26 17:00:00,login,0.0
1652,2024-05-29 21:00:00,stream,0.0
1652,2024-05-30 16:00:00,login,0.0
1652,2024-05-31 14:00:00,login,0.0
1652,2024-06-01 20:00:00,stream,0.0
1652,2024-06-01 21:00:00,stream,0.0
1652,2024-06-06 14:00:00,login,0.0
1652,2024-06-06 21:00:00,stream,0.0
1652,2024-06-22 16:00:00,login,0.0
1652,2024-06-22 19:00:00,login,0.0
1652,2024-06-23 22:00:00,stream,0.0
1652,2024-06-24 18:00:00,login,0.0
1652,2024-06-25 20:00:00,purchase,75.35
1652,2024-06-28 14:00:00,stream,0.0
1653,2024-04-05 01:00:00,stream,0.0
1653,2024-04-06 18:00:00,login,0.0
1653,2024-04-07 23:00:00,login,0.0
1653,2024-04-13 21:00:00,login,0.0
1653,2024-04-24 09:00:00,login,0.0
1653,2024-04-28 13:00:00,stream,0.0
1653,2024-05-16 06:00:00,stream,0.0
1653,2024-05-17 02:00:00,stream,0.0
1653,2024-05-18 02:00:00,login,0.0
1653,2024-05-19 17:00:00,stream,0.0
1653,2024-05-25 02:00:00,login,0.0
1653,2024-05-25 17:00:00,purchase,11.71
1653,2024-05-28 05:00:00,stream,0.0
1653,2024-06-02 17:00:00,stream,0.0
1653,2024-06-08 16:00:00,stream,0.0
1653,2024-06-20 08:00:00,stream,0.0
1653,2024-06-22 16:00:00,login,0.0
1653,2024-06-24 07:00:00,login,0.0
1654,2024-04-01 06:00:00,login,0.0
1654,2024-04-03 15:00:00,stream,0.0
1654,2024-04-08 03:00:00,login,0.0
1654,2024-04-13 23:00:00,stream,0.0
1654,2024-04-20 00:00:00,stream,0.0
1654,2024-04-21 10:00:00,purchase,6.55
1654,2024-05-03 02:00:00,stream,0.0
1654,2024-05-08 21:00:00,stream,0.0
1654,2024-05-09 13:00:00,login,0.0
1654,2024-05-11 20:00:00,stream,0.0
1654,2024-05-17 22:00:00,purchase,23.8
1654,2024-05-18 06:00:00,login,0.0
1654,2024-05-18 14:00:00,login,0.0
1654,2024-05-19 18:00:00,login,0.0
1654,2024-05-19 22:00:00,stream,0.0
1654,2024-05-25 12:00:00,login,0.0
1654,2024-05-25 23:00:00,stream,0.0
1654,2024-06-01 12:00:00,stream,0.0
1654,2024-06-08 19:00:00,login,0.0
1654,2024-06-12 06:00:00,login,0.0
1654,2024-06-15 04:00:00,login,0.0
1654,2024-06-15 18:00:00,login,0.0
1654,2024-06-16 23:00:00,login,0.0
1654,2024-06-18 11:00:00,purchase,4.24
1654,2024-06-20 12:00:00,stream,0.0
1654,2024-06-20 21:00:00,stream,0.0
1654,2024-06-21 17:00:00,login,0.0
1654,2024-06-22 13:00:00,login,0.0
1654,2024-06-23 06:00:00,stream,0.0
1654,2024-06-29 17:00:00,purchase,17.48
1655,2024-04-04 20:00:00,stream,0.0
1655,2024-04-06 04:00:00,login,0.0
1655,2024-04-06 12:00:00,login,0.0
1655,2024-04-06 21:00:00,login,0.0
1655,2024-04-09 21:00:00,login,0.0
1655,2024-04-11 13:00:00,stream,0.0
1655,2024-04-13 01:00:00,login,0.0
1655,2024-04-13 18:00:00,stream,0.0
1655,2024-04-16 10:00:00,login,0.0
1655,2024-04-16 22:00:00,stream,0.0
1655,2024-04-17 16:00:00,login,0.0
1655,2024-04-17 23:00:00,login,0.0
1655,2024-04-17 23:00:00,login,0.0
1655,2024-04-19 23:00:00,login,0.0
1655,2024-04-20 11:00:00,stream,0.0
1655,2024-04-20 20:00:00,stream,0.0
1655,2024-04-21 23:00:00,login,0.0
1655,2024-04-23 09:00:00,stream,0.0
1655,2024-04-23 17:00:00,stream,0.0
1655,2024-04-24 19:00:00,stream,0.0
1655,2024-04-25 12:00:00,purchase,14.48
1655,2024-04-26 17:00:00,stream,0.0
1655,2024-04-26 21:00:00,stream,0.0
1655,2024-04-27 09:00:00,login,0.0
1655,2024-04-27 15:00:00,stream,0.0
1655,2024-04-27 17:00:00,stream,0.0
1655,2024-04-28 09:00:00,stream,0.0
1655,2024-04-28 15:00:00,login,0.0
1655,2024-04-29 01:00:00,purchase,13.94
1655,2024-05-02 17:00:00,stream,0.0
1655,2024-05-03 02:00:00,stream,0.0
1655,2024-05-03 10:00:00,stream,0.0
1655,2024-05-04 03:00:00,login,0.0
1655,2024-05-04 06:00:00,stream,0.0
1655,2024-05-04 06:00:00,login,0.0
1655,2024-05-04 17:00:00,login,0.0
1655,2024-05-04 20:00:00,purchase,15.78
1655,2024-05-06 06:00:00,stream,0.0
1655,2024-05-06 08:00:00,stream,0.0
1655,2024-05-06 21:00:00,login,0.0
1655,2024-05-07 20:00:00,stream,0.0
1655,2024-05-08 22:00:00,purchase,8.66
1655,2024-05-10 14:00:00,login,0.0
1655,2024-05-11 03:00:00,stream,0.0
1655,2024-05-11 06:00:00,stream,0.0
1655,2024-05-11 11:00:00,stream,0.0
1655,2024-05-11 22:00:00,purchase,47.07
1655,2024-05-14 11:00:00,stream,0.0
1655,2024-05-15 17:00:00,login,0.0
1655,2024-05-15 20:00:00,login,0.0
1655,2024-05-15 21:00:00,stream,0.0
1655,2024-05-16 14:00:00,login,0.0
1655,2024-05-17 12:00:00,purchase,8.52
1655,2024-05-17 19:00:00,stream,0.0
1655,2024-05-18 09:00:00,login,0.0
1655,2024-05-18 14:00:00,stream,0.0
1655,2024-05-18 14:00:00,stream,0.0
1655,2024-05-18 16:00:00,stream,0.0
1655,2024-05-19 20:00:00,login,0.0
1655,2024-05-21 13:00:00,stream,0.0
1655,2024-05-24 16:00:00,stream,0.0
1655,2024-05-25 01:00:00,purchase,4.16
1655,2024-05-25 04:00:00,stream,0.0
1655,2024-05-25 10:00:00,stream,0.0
1655,2024-05-26 16:00:00,purchase,6.3
1655,2024-05-28 15:00:00,stream,0.0
1655,2024-05-30 17:00:00,stream,0.0
1655,2024-05-31 07:00:00,login,0.0
1655,2024-06-01 00:00:00,stream,0.0
1655,2024-06-01 17:00:00,login,0.0
1655,2024-06-08 04:00:00,stream,0.0
1655,2024-06-08 09:00:00,login,0.0
1655,2024-06-10 13:00:00,login,0.0
1655,2024-06-10 21:00:00,stream,0.0
1655,2024-06-13 21:00:00,login,0.0
1655,2024-06-15 22:00:00,stream,0.0
1655,2024-06-16 22:00:00,purchase,15.99
1655,2024-06-21 15:00:00,login,0.0
1655,2024-06-23 02:00:00,purchase,31.92
1655,2024-06-25 04:00:00,purchase,12.4
1656,2024-04-02 19:00:00,login,0.0
1656,2024-04-04 15:00:00,stream,0.0
1656,2024-04-07 19:00:00,login,0.0
1656,2024-04-17 06:00:00,login,0.0
1656,2024-04-18 03:00:00,login,0.0
1656,2024-04-18 14:00:00,stream,0.0
1656,2024-04-21 08:00:00,stream,0.0
1656,2024-04-27 00:00:00,login,0.0
1656,2024-04-27 13:00:00,stream,0.0
1656,2024-04-27 17:00:00,stream,0.0
1656,2024-04-28 13:00:00,purchase,14.99
1656,2024-04-28 21:00:00,login,0.0
1656,2024-04-29 03:00:00,login,0.0
1656,2024-05-03 11:00:00,login,0.0
1656,2024-05-04 07:00:00,stream,0.0
1656,2024-05-16 07:00:00,login,0.0
1656,2024-05-25 04:00:00,stream,0.0
1656,2024-05-26 02:00:00,login,0.0
1656,2024-06-09 15:00:00,stream,0.0
1656,2024-06-10 10:00:00,purchase,8.26
1656,2024-06-12 04:00:00,login,0.0
1656,2024-06-16 06:00:00,stream,0.0
1657,2024-04-05 13:00:00,stream,0.0
1657,2024-04-10 12:00:00,stream,0.0
1657,2024-04-10 17:00:00,login,0.0
1657,2024-04-17 11:00:00,stream,0.0
1657,2024-04-18 02:00:00,stream,0.0
1657,2024-04-26 07:00:00,stream,0.0
1657,2024-04-27 02:00:00,login,0.0
1657,2024-04-29 10:00:00,purchase,15.74
1657,2024-05-03 03:00:00,stream,0.0
1657,2024-05-04 18:00:00,login,0.0
1657,2024-05-05 13:00:00,stream,0.0
1657,2024-05-08 11:00:00,stream,0.0
1657,2024-05-08 22:00:00,purchase,22.52
1657,2024-05-09 07:00:00,login,0.0
1657,2024-05-12 17:00:00,stream,0.0
1657,2024-05-13 14:00:00,login,0.0
1657,2024-05-17 14:00:00,login,0.0
1657,2024-05-18 10:00:00,stream,0.0
1657,2024-05-18 19:00:00,stream,0.0
1657,2024-05-20 13:00:00,stream,0.0
1657,2024-05-28 03:00:00,stream,0.0
1657,2024-05-28 22:00:00,login,0.0
1657,2024-05-30 17:00:00,stream,0.0
1657,2024-06-01 14:00:00,stream,0.0
1657,2024-06-01 23:00:00,stream,0.0
1657,2024-06-03 10:00:00,login,0.0
1657,2024-06-09 11:00:00,stream,0.0
1657,2024-06-15 01:00:00,login,0.0
1657,2024-06-16 06:00:00,stream,0.0
1657,2024-06-22 00:00:00,login,0.0
1657,2024-06-22 13:00:00,stream,0.0
1657,2024-06-22 21:00:00,stream,0.0
1657,2024-06-25 00:00:00,login,0.0
1657,2024-06-25 20:00:00,stream,0.0
1657,2024-06-28 23:00:00,stream,0.0
1658,2024-04-01 22:00:00,login,0.0
1658,2024-04-01 23:00:00,login,0.0
1658,2024-04-08 22:00:00,stream,0.0
1658,2024-04-09 15:00:00,stream,0.0
1658,2024-04-09 21:00:00,login,0.0
1658,2024-04-12 04:00:00,stream,0.0
1658,2024-04-15 08:00:00,stream,0.0
1658,2024-04-15 12:00:00,login,0.0
1658,2024-04-17 08:00:00,stream,0.0
1658,2024-04-18 14:00:00,stream,0.0
1658,2024-04-20 02:00:00,login,0.0
1658,2024-04-20 12:00:00,login,0.0
1658,2024-04-21 06:00:00,stream,0.0
1658,2024-04-28 22:00:00,login,0.0
1658,2024-04-29 08:00:00,login,0.0
1658,2024-05-02 15:00:00,purchase,31.63
1658,2024-05-02 16:00:00,login,0.0
1658,2024-05-02 21:00:00,stream,0.0
1658,2024-05-03 20:00:00,login,0.0
1658,2024-05-04 14:00:00,login,0.0
1658,2024-05-12 21:00:00,login,0.0
1658,2024-05-20 08:00:00,stream,0.0
1658,2024-05-25 06:00:00,stream,0.0
1658,2024-05-25 15:00:00,purchase,9.69
1658,2024-05-27 07:00:00,login,0.0
1658,2024-05-27 10:00:00,login,0.0
1658,2024-05-28 11:00:00,stream,0.0
1658,2024-06-01 09:00:00,login,0.0
1658,2024-06-02 14:00:00,stream,0.0
1658,2024-06-05 17:00:00,stream,0.0
1658,2024-06-06 04:00:00,login,0.0
1658,2024-06-06 08:00:00,login,0.0
1658,2024-06-06 19:00:00,stream,0.0
1658,2024-06-08 10:00:00,purchase,28.49
1658,2024-06-14 12:00:00,purchase,20.59
1658,2024-06-16 23:00:00,stream,0.0
1658,2024-06-21 14:00:00,login,0.0
1658,2024-06-22 20:00:00,login,0.0
1658,2024-06-24 08:00:00,login,0.0
1658,2024-06-26 13:00:00,login,0.0
1658,2024-06-26 13:00:00,stream,0.0
1658,2024-06-29 13:00:00,purchase,16.49
1659,2024-04-12 07:00:00,stream,0.0
1659,2024-04-20 11:00:00,stream,0.0
1659,2024-04-26 18:00:00,stream,0.0
1659,2024-05-05 21:00:00,stream,0.0
1659,2024-05-09 06:00:00,login,0.0
1659,2024-05-09 21:00:00,stream,0.0
1659,2024-05-14 21:00:00,stream,0.0
1659,2024-05-18 03:00:00,stream,0.0
1659,2024-05-18 08:00:00,stream,0.0
1659,2024-05-19 21:00:00,login,0.0
1659,2024-05-23 18:00:00,stream,0.0
1659,2024-05-27 15:00:00,stream,0.0
1659,2024-05-30 07:00:00,stream,0.0
1659,2024-05-31 09:00:00,stream,0.0
1659,2024-05-31 17:00:00,login,0.0
1659,2024-06-02 12:00:00,login,0.0
1659,2024-06-06 20:00:00,stream,0.0
1659,2024-06-08 11:00:00,login,0.0
1659,2024-06-09 05:00:00,login,0.0
1659,2024-06-09 13:00:00,stream,0.0
1659,2024-06-16 23:00:00,stream,0.0
1659,2024-06-23 11:00:00,stream,0.0
1659,2024-06-29 08:00:00,stream,0.0
1659,2024-06-29 21:00:00,stream,0.0
1660,2024-04-01 03:00:00,login,0.0
1660,2024-04-03 18:00:00,stream,0.0
1660,2024-04-04 17:00:00,stream,0.0
1660,2024-04-06 19:00:00,login,0.0
1660,2024-04-07 04:00:00,login,0.0
1660,2024-04-10 22:00:00,stream,0.0
1660,2024-04-11 19:00:00,stream,0.0
1660,2024-04-13 08:00:00,login,0.0
1660,2024-04-13 08:00:00,purchase,13.29
1660,2024-04-13 14:00:00,login,0.0
1660,2024-04-20 11:00:00,stream,0.0
1660,2024-04-23 09:00:00,login,0.0
1660,2024-04-24 06:00:00,stream,0.0
1660,2024-05-03 07:00:00,purchase,6.65
1660,2024-05-03 15:00:00,stream,0.0
1660,2024-05-03 21:00:00,stream,0.0
1660,2024-05-04 14:00:00,purchase,9.45
1660,2024-05-06 12:00:00,stream,0.0
1660,2024-05-11 07:00:00,login,0.0
1660,2024-05-13 19:00:00,login,0.0
1660,2024-05-21 04:00:00,login,0.0
1660,2024-05-21 09:00:00,login,0.0
1660,2024-05-22 19:00:00,login,0.0
1660,2024-05-23 04:00:00,stream,0.0
1660,2024-05-25 06:00:00,login,0.0
1660,2024-05-29 13:00:00,stream,0.0
1660,2024-05-30 07:00:00,purchase,35.7
1660,2024-06-01 01:00:00,login,0.0
1660,2024-06-01 12:00:00,stream,0.0
1660,2024-06-05 23:00:00,login,0.0
1660,2024-06-13 15:00:00,login,0.0
1660,2024-06-14 07:00:00,login,0.0
1660,2024-06-20 20:00:00,stream,0.0
1660,2024-06-22 18:00:00,stream,0.0
1660,2024-06-22 22:00:00,stream,0.0
1661,2024-04-06 14:00:00,stream,0.0
1661,2024-04-09 08:00:00,login,0.0
1661,2024-04-11 10:00:00,login,0.0
1661,2024-04-17 22:00:00,login,0.0
1661,2024-04-20 13:00:00,login,0.0
1661,2024-04-28 15:00:00,stream,0.0
1661,2024-04-29 16:00:00,stream,0.0
1661,2024-05-02 20:00:00,login,0.0
1661,2024-05-02 21:00:00,stream,0.0
1661,2024-05-06 03:00:00,stream,0.0
1661,2024-05-07 02:00:00,purchase,10.42
1661,2024-05-10 18:00:00,purchase,7.92
1661,2024-05-11 09:00:00,login,0.0
1661,2024-05-11 21:00:00,login,0.0
1661,2024-05-14 21:00:00,login,0.0
1661,2024-05-15 12:00:00,stream,0.0
1661,2024-05-15 23:00:00,stream,0.0
1661,2024-05-17 01:00:00,stream,0.0
1661,2024-05-18 03:00:00,login,0.0
1661,2024-05-18 17:00:00,stream,0.0
1661,2024-05-20 09:00:00,stream,0.0
1661,2024-05-23 19:00:00,login,0.0
1661,2024-05-25 13:00:00,login,0.0
1661,2024-05-30 14:00:00,login,0.0
1661,2024-05-31 08:00:00,login,0.0
1661,2024-05-31 19:00:00,purchase,7.21
1661,2024-06-02 05:00:00,stream,0.0
1661,2024-06-03 17:00:00,login,0.0
1661,2024-06-08 08:00:00,purchase,3.56
1661,2024-06-08 09:00:00,login,0.0
1661,2024-06-09 14:00:00,stream,0.0
1661,2024-06-09 17:00:00,login,0.0
1661,2024-06-15 00:00:00,login,0.0
1661,2024-06-15 01:00:00,purchase,17.71
1661,2024-06-22 06:00:00,login,0.0
1661,2024-06-22 15:00:00,login,0.0
1661,2024-06-23 09:00:00,login,0.0
1661,2024-06-29 03:00:00,stream,0.0
1662,2024-04-10 21:00:00,login,0.0
1662,2024-04-16 20:00:00,stream,0.0
1662,2024-04-20 14:00:00,login,0.0
1662,2024-05-04 00:00:00,stream,0.0
1662,2024-05-05 18:00:00,stream,0.0
1662,2024-05-18 20:00:00,login,0.0
1662,2024-06-01 22:00:00,stream,0.0
1662,2024-06-06 15:00:00,login,0.0
1662,2024-06-08 19:00:00,login,0.0
1662,2024-06-10 06:00:00,login,0.0
1662,2024-06-15 10:00:00,stream,0.0
1662,2024-06-15 19:00:00,purchase,13.11
1662,2024-06-20 14:00:00,stream,0.0
1662,2024-06-22 09:00:00,login,0.0
1662,2024-06-29 15:00:00,login,0.0
1663,2024-04-09 16:00:00,stream,0.0
1663,2024-04-11 13:00:00,stream,0.0
1663,2024-04-12 08:00:00,login,0.0
1663,2024-04-12 09:00:00,stream,0.0
1663,2024-04-16 08:00:00,stream,0.0
1663,2024-04-16 16:00:00,stream,0.0
1663,2024-04-16 19:00:00,login,0.0
1663,2024-04-17 13:00:00,stream,0.0
1663,2024-04-19 23:00:00,login,0.0
1663,2024-04-21 07:00:00,stream,0.0
1663,2024-04-23 03:00:00,login,0.0
1663,2024-05-08 03:00:00,stream,0.0
1663,2024-05-10 14:00:00,stream,0.0
1663,2024-05-10 20:00:00,login,0.0
1663,2024-05-12 15:00:00,purchase,28.13
1663,2024-06-26 19:00:00,stream,0.0
1664,2024-04-02 05:00:00,login,0.0
1664,2024-04-03 07:00:00,stream,0.0
1664,2024-04-04 05:00:00,stream,0.0
1664,2024-04-04 10:00:00,stream,0.0
1664,2024-04-04 21:00:00,login,0.0
1664,2024-04-05 10:00:00,stream,0.0
1664,2024-04-06 06:00:00,stream,0.0
1664,2024-04-06 19:00:00,login,0.0
1664,2024-04-06 20:00:00,purchase,37.57
1664,2024-04-07 09:00:00,login,0.0
1664,2024-04-07 09:00:00,login,0.0
1664,2024-04-09 07:00:00,login,0.0
1664,2024-04-09 19:00:00,login,0.0
1664,2024-04-11 14:00:00,stream,0.0
1664,2024-04-12 12:00:00,stream,0.0
1664,2024-04-13 13:00:00,stream,0.0
1664,2024-04-13 21:00:00,login,0.0
1664,2024-04-14 22:00:00,login,0.0
1664,2024-04-15 07:00:00,stream,0.0
1664,2024-04-15 22:00:00,login,0.0
1664,2024-04-15 23:00:00,login,0.0
1664,2024-04-16 08:00:00,stream,0.0
1664,2024-04-16 23:00:00,login,0.0
1664,2024-04-20 13:00:00,stream,0.0
1664,2024-04-20 20:00:00,login,0.0
1664,2024-04-21 11:00:00,stream,0.0
1664,2024-04-21 14:00:00,purchase,6.74
1664,2024-04-22 06:00:00,login,0.0
1664,2024-04-22 16:00:00,stream,0.0
1664,2024-04-24 07:00:00,purchase,7.31
1664,2024-04-27 05:00:00,login,0.0
1664,2024-04-27 06:00:00,stream,0.0
1664,2024-05-04 10:00:00,login,0.0
1664,2024-05-10 15:00:00,purchase,5.03
1664,2024-05-11 04:00:00,login,0.0
1664,2024-05-11 11:00:00,stream,0.0
1664,2024-05-15 07:00:00,login,0.0
1664,2024-05-17 00:00:00,purchase,13.39
1664,2024-05-17 22:00:00,login,0.0
1664,2024-05-18 15:00:00,login,0.0
1664,2024-05-19 06:00:00,login,0.0
1664,2024-05-22 05:00:00,login,0.0
1664,2024-05-23 10:00:00,stream,0.0
1664,2024-05-25 06:00:00,stream,0.0
1664,2024-05-25 10:00:00,stream,0.0
1664,2024-05-26 02:00:00,stream,0.0
1664,2024-05-28 08:00:00,stream,0.0
1664,2024-05-28 20:00:00,login,0.0
1664,2024-05-29 06:00:00,stream,0.0
1664,2024-05-30 07:00:00,stream,0.0
1664,2024-06-01 11:00:00,login,0.0
1664,2024-06-05 21:00:00,stream,0.0
1664,2024-06-07 20:00:00,login,0.0
1664,2024-06-08 02:00:00,stream,0.0
1664,2024-06-09 16:00:00,stream,0.0
1664,2024-06-11 05:00:00,login,0.0
1664,2024-06-15 07:00:00,stream,0.0
1664,2024-06-15 18:00:00,stream,0.0
1664,2024-06-15 18:00:00,stream,0.0
1664,2024-06-22 00:00:00,stream,0.0
1664,2024-06-26 19:00:00,stream,0.0
1664,2024-06-27 04:00:00,stream,0.0
1664,2024-06-27 10:00:00,login,0.0
1665,2024-04-05 14:00:00,login,0.0
1665,2024-04-08 10:00:00,login,0.0
1665,2024-04-08 11:00:00,purchase,13.08
1665,2024-04-09 15:00:00,stream,0.0
1665,2024-04-13 09:00:00,stream,0.0
1665,2024-04-13 21:00:00,login,0.0
1665,2024-04-16 18:00:00,login,0.0
1665,2024-04-19 15:00:00,login,0.0
1665,2024-04-22 00:00:00,stream,0.0
1665,2024-04-22 07:00:00,stream,0.0
1665,2024-04-27 15:00:00,purchase,13.06
1665,2024-04-27 20:00:00,stream,0.0
1665,2024-05-08 14:00:00,purchase,11.78
1665,2024-05-11 18:00:00,stream,0.0
1665,2024-05-11 19:00:00,login,0.0
1665,2024-05-12 06:00:00,login,0.0
1665,2024-05-12 10:00:00,stream,0.0
1665,2024-05-17 09:00:00,stream,0.0
1665,2024-05-18 07:00:00,login,0.0
1665,2024-05-21 22:00:00,login,0.0
1665,2024-05-24 09:00:00,login,0.0
1665,2024-05-25 14:00:00,login,0.0
1665,2024-05-25 18:00:00,login,0.0
1665,2024-05-26 12:00:00,stream,0.0
1665,2024-05-31 17:00:00,login,0.0
1665,2024-06-12 22:00:00,stream,0.0
1665,2024-06-15 22:00:00,login,0.0
1665,2024-06-19 10:00:00,stream,0.0
1665,2024-06-28 21:00:00,stream,0.0
1666,2024-04-06 06:00:00,stream,0.0
1666,2024-04-06 12:00:00,login,0.0
1666,2024-04-06 14:00:00,purchase,1.08
1666,2024-04-07 10:00:00,stream,0.0
1666,2024-04-11 12:00:00,login,0.0
1666,2024-04-12 02:00:00,stream,0.0
1666,2024-04-14 02:00:00,login,0.0
1666,2024-04-16 16:00:00,stream,0.0
1666,2024-04-17 01:00:00,login,0.0
1666,2024-04-20 03:00:00,login,0.0
1666,2024-04-20 14:00:00,stream,0.0
1666,2024-04-21 23:00:00,stream,0.0
1666,2024-04-23 23:00:00,login,0.0
1666,2024-05-01 07:00:00,purchase,43.42
1666,2024-05-04 11:00:00,login,0.0
1666,2024-05-09 07:00:00,login,0.0
1666,2024-05-11 21:00:00,purchase,8.79
1666,2024-05-13 17:00:00,stream,0.0
1666,2024-05-18 18:00:00,stream,0.0
1666,2024-05-20 13:00:00,login,0.0
1666,2024-05-25 22:00:00,stream,0.0
1666,2024-05-29 15:00:00,login,0.0
1666,2024-06-01 07:00:00,login,0.0
1666,2024-06-01 18:00:00,login,0.0
1666,2024-06-01 20:00:00,login,0.0
1666,2024-06-02 07:00:00,login,0.0
1666,2024-06-05 18:00:00,stream,0.0
1666,2024-06-08 20:00:00,stream,0.0
1666,2024-06-10 02:00:00,stream,0.0
1666,2024-06-15 14:00:00,stream,0.0
1666,2024-06-24 00:00:00,stream,0.0
1666,2024-06-25 09:00:00,stream,0.0
1666,2024-06-25 23:00:00,stream,0.0
1666,2024-06-29 12:00:00,stream,0.0
1667,2024-04-01 05:00:00,stream,0.0
1667,2024-04-06 16:00:00,stream,0.0
1667,2024-04-13 22:00:00,purchase,3.65
1667,2024-04-17 19:00:00,stream,0.0
1667,2024-04-21 16:00:00,purchase,5.43
1667,2024-04-27 05:00:00,stream,0.0
1667,2024-04-27 09:00:00,login,0.0
1667,2024-04-27 10:00:00,stream,0.0
1667,2024-05-03 08:00:00,stream,0.0
1667,2024-05-18 04:00:00,purchase,6.82
1667,2024-05-18 18:00:00,login,0.0
1667,2024-05-19 06:00:00,purchase,6.74
1667,2024-05-20 08:00:00,stream,0.0
1667,2024-05-20 16:00:00,login,0.0
1667,2024-05-23 16:00:00,stream,0.0
1667,2024-06-02 01:00:00,login,0.0
1667,2024-06-02 07:00:00,login,0.0
1667,2024-06-02 18:00:00,login,0.0
1667,2024-06-12 02:00:00,purchase,7.7
1667,2024-06-17 11:00:00,stream,0.0
1667,2024-06-21 18:00:00,login,0.0
1667,2024-06-25 15:00:00,login,0.0
1667,2024-06-29 16:00:00,login,0.0
1668,2024-04-01 14:00:00,login,0.0
1668,2024-04-02 12:00:00,stream,0.0
1668,2024-04-03 07:00:00,stream,0.0
1668,2024-04-06 11:00:00,purchase,8.51
1668,2024-04-07 00:00:00,stream,0.0
1668,2024-04-11 22:00:00,login,0.0
1668,2024-04-24 20:00:00,login,0.0
1668,2024-04-30 08:00:00,purchase,4.66
1668,2024-05-04 06:00:00,login,0.0
1668,2024-05-04 09:00:00,login,0.0
1668,2024-05-04 21:00:00,login,0.0
1668,2024-05-06 12:00:00,purchase,27.73
1668,2024-05-12 05:00:00,login,0.0
1668,2024-05-12 17:00:00,login,0.0
1668,2024-05-16 18:00:00,login,0.0
1668,2024-05-27 13:00:00,stream,0.0
1668,2024-05-27 13:00:00,stream,0.0
1668,2024-05-29 17:00:00,stream,0.0
1668,2024-06-11 21:00:00,stream,0.0
1668,2024-06-16 12:00:00,login,0.0
1668,2024-06-20 08:00:00,stream,0.0
1668,2024-06-22 00:00:00,stream,0.0
1668,2024-06-22 08:00:00,login,0.0
1668,2024-06-22 09:00:00,login,0.0
1668,2024-06-29 16:00:00,login,0.0
1668,2024-06-29 17:00:00,stream,0.0
1669,2024-04-06 07:00:00,login,0.0
1669,2024-04-06 18:00:00,stream,0.0
1669,2024-04-08 18:00:00,login,0.0
1669,2024-04-12 12:00:00,login,0.0
1669,2024-04-13 14:00:00,stream,0.0
1669,2024-04-16 23:00:00,login,0.0
1669,2024-04-22 07:00:00,stream,0.0
1669,2024-04-29 12:00:00,stream,0.0
1669,2024-04-29 16:00:00,stream,0.0
1669,2024-05-03 13:00:00,purchase,34.45
1669,2024-05-04 12:00:00,login,0.0
1669,2024-05-08 15:00:00,stream,0.0
1669,2024-05-10 11:00:00,login,0.0
1669,2024-05-12 06:00:00,stream,0.0
1669,2024-05-12 20:00:00,stream,0.0
1669,2024-05-16 07:00:00,stream,0.0
1669,2024-05-18 16:00:00,login,0.0
1669,2024-05-23 20:00:00,login,0.0
1669,2024-05-26 11:00:00,stream,0.0
1669,2024-05-26 16:00:00,login,0.0
1669,2024-05-27 21:00:00,stream,0.0
1669,2024-06-01 17:00:00,stream,0.0
1669,2024-06-04 15:00:00,purchase,42.84
1669,2024-06-10 18:00:00,login,0.0
1669,2024-06-13 16:00:00,stream,0.0
1669,2024-06-20 11:00:00,stream,0.0
1669,2024-06-20 22:00:00,stream,0.0
1669,2024-06-21 22:00:00,stream,0.0
1669,2024-06-29 17:00:00,stream,0.0
1670,2024-04-01 23:00:00,login,0.0
1670,2024-04-06 20:00:00,stream,0.0
1670,2024-04-07 06:00:00,login,0.0
1670,2024-04-13 13:00:00,login,0.0
1670,2024-04-13 20:00:00,stream,0.0
1670,2024-04-17 21:00:00,stream,0.0
1670,2024-05-11 10:00:00,login,0.0
1670,2024-05-13 09:00:00,stream,0.0
1670,2024-05-18 14:00:00,login,0.0
1670,2024-05-25 23:00:00,stream,0.0
1670,2024-06-01 16:00:00,login,0.0
1670,2024-06-22 02:00:00,login,0.0
1671,2024-04-01 14:00:00,stream,0.0
1671,2024-04-05 21:00:00,stream,0.0
1671,2024-04-07 01:00:00,stream,0.0
1671,2024-04-07 16:00:00,login,0.0
1671,2024-04-14 02:00:00,stream,0.0
1671,2024-04-15 18:00:00,stream,0.0
1671,2024-04-21 18:00:00,login,0.0
1671,2024-04-30 00:00:00,stream,0.0
1671,2024-05-02 17:00:00,stream,0.0
1671,2024-05-05 18:00:00,login,0.0
1671,2024-05-11 17:00:00,login,0.0
1671,2024-05-13 19:00:00,login,0.0
1671,2024-05-14 10:00:00,stream,0.0
1671,2024-05-17 15:00:00,login,0.0
1671,2024-05-18 21:00:00,login,0.0
1671,2024-05-25 17:00:00,stream,0.0
1671,2024-05-27 10:00:00,login,0.0
1671,2024-05-29 21:00:00,stream,0.0
1671,2024-05-31 08:00:00,stream,0.0
1671,2024-05-31 22:00:00,login,0.0
1671,2024-06-01 18:00:00,stream,0.0
1671,2024-06-01 19:00:00,login,0.0
1671,2024-06-05 00:00:00,stream,0.0
1671,2024-06-06 06:00:00,stream,0.0
1671,2024-06-06 06:00:00,login,0.0
1671,2024-06-09 13:00:00,login,0.0
1671,2024-06-09 16:00:00,stream,0.0
