customer_id,age,monthly_charge,n_support_tickets,legacy_score,gender,country,plan,acquisition_channel,device,tenure_days,tenure_log,is_new_customer,signup_month_sin,signup_month_cos,signup_is_weekend,events_90d,events_30d,events_7d,events_prior_60d,recency_days,active_days_30d,longest_gap_days,usage_trend_ratio,purchase_count_90d,purchase_amount_sum,purchase_amount_mean,purchase_amount_max,weekend_share,night_share,login_share,event_type_diversity,tickets_per_month,log_monthly_charge,age_missing,charge_per_event,log_charge_per_event,events_per_tenure_day,premium_high_tickets,basic_new_customer,tickets_x_recency,charge_x_recency,paid_search_low_usage,promo_freq,age_band,price_pressure,usage_state
3016,31.0,9.01,1.0,71.3,M,PK,basic,organic,web,654.0,6.484635235635252,0.0,-1.0,-1.8369701987210297e-16,0.0,10.0,3.0,0.0,7.0,24.708333333333332,2.0,24.708333333333332,0.6,1.0,17.45,17.45,17.45,0.4,0.4,0.7,3.0,0.043859649122807015,2.1983350716202463,0.0,0.8190909090909091,-0.1874254687121305,0.1111111111111111,0.0,0.0,24.708333333333332,222.6220833333333,0.0,0.144375,q2,normal,stable
1786,45.0,37.58,0.0,44.0,F,PK,premium,organic,ios,356.0,5.877735781779639,0.0,-0.4999999999999997,-0.8660254037844388,0.0,54.0,18.0,2.0,36.0,2.0416666666666665,14.0,6.583333333333329,0.923076923076923,8.0,119.57000000000001,14.946250000000001,35.95,0.3888888888888889,0.12962962962962962,0.42592592592592593,3.0,0.0,3.6264719939853194,0.0,0.6832727272727273,-0.3663318113629986,0.6,0.0,0.0,0.0,76.72583333333333,0.0,0.144375,q4,normal,stable
236,36.0,8.23,1.0,79.4,F,AE,basic,paid_search,web,1012.0,6.920671504248683,0.0,-1.0,-1.8369701987210297e-16,0.0,21.0,10.0,3.0,11.0,1.1666666666666667,10.0,23.291666666666664,1.4285714285714284,3.0,38.64,12.88,19.81,0.5238095238095238,0.047619047619047616,0.3333333333333333,3.0,0.02879078694817658,2.1077860146889784,0.0,0.3740909090909091,-0.9568760119892333,0.23333333333333334,0.0,0.0,1.1666666666666667,9.601666666666668,0.0,0.04583333333333333,q3,normal,growing
5950,49.0,7.45,0.0,23.1,F,PK,basic,partner,android,717.0,6.576469569048224,0.0,-0.4999999999999997,-0.8660254037844388,0.0,40.0,17.0,5.0,23.0,0.20833333333333334,13.0,8.708333333333329,1.3076923076923077,4.0,36.63,9.1575,15.68,0.475,0.125,0.475,3.0,0.0,2.0082140323914683,0.0,0.18170731707317073,-1.6517854602631925,0.4444444444444444,0.0,0.0,0.0,1.5520833333333335,0.0,0.0075,q5,normal,stable
2691,19.0,20.38,1.0,50.6,M,DE,standard,organic,ios,1026.0,6.934397209928558,0.0,-1.0,-1.8369701987210297e-16,0.0,39.0,21.0,6.0,18.0,0.75,15.0,11.125,2.0,6.0,64.29,10.715000000000002,15.07,0.5384615384615384,0.07692307692307693,0.48717948717948717,3.0,0.028409090909090908,3.0145540277945786,0.0,0.5095,-0.6548884684428551,0.43333333333333335,0.0,0.0,0.75,15.285,0.0,0.428125,q1,normal,growing
1730,51.0,9.75,0.0,45.5,M,US,basic,organic,ios,164.0,5.10594547390058,0.0,0.49999999999999994,0.8660254037844387,0.0,13.0,1.0,0.0,12.0,20.083333333333332,1.0,20.083333333333332,0.13333333333333333,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.3076923076923077,2.0,0.0,2.277267285009756,0.0,0.6964285714285714,-0.3475331839806379,0.14444444444444443,0.0,0.0,0.0,195.8125,0.0,0.144375,q5,normal,declining
4317,18.0,39.58,2.0,31.7,Other,US,premium,organic,,1370.0,7.223295679562314,0.0,-1.0,-1.8369701987210297e-16,0.0,9.0,1.0,0.0,8.0,14.125,1.0,24.333333333333336,0.1818181818181818,2.0,19.81,9.905,15.62,0.3333333333333333,0.1111111111111111,0.3333333333333333,3.0,0.04285714285714286,3.6783239401744194,0.0,3.9579999999999997,1.3782621894226263,0.1,0.0,0.0,28.25,559.0675,0.0,0.428125,q1,high,declining
1348,48.0,38.8,2.0,35.0,M,UK,premium,paid_search,,987.0,6.895682697747868,0.0,-0.8660254037844386,0.5000000000000001,1.0,42.0,15.0,3.0,27.0,2.4166666666666665,11.0,12.5,1.0,4.0,93.24,23.31,28.86,0.42857142857142855,0.19047619047619047,0.40476190476190477,3.0,0.058997050147492625,3.6584202466292277,0.0,0.9023255813953488,-0.09175835547210126,0.4666666666666667,0.0,0.0,4.833333333333333,93.76666666666665,0.0,0.0004166666666666667,q5,normal,stable
1845,36.0,9.01,1.0,46.4,F,US,basic,paid_search,web,1045.0,6.952728644624869,0.0,-0.8660254037844384,-0.5000000000000004,0.0,122.0,55.0,13.0,67.0,0.08333333333333333,22.0,3.625,1.5714285714285712,9.0,129.93,14.436666666666667,24.26,0.4098360655737705,0.23770491803278687,0.4262295081967213,3.0,0.027906976744186046,2.1983350716202463,0.0,0.07325203252032521,-2.485882735761056,1.3555555555555556,0.0,0.0,0.08333333333333333,0.7508333333333332,0.0,0.00020833333333333335,q3,normal,growing
5573,49.0,19.71,1.0,59.9,M,US,standard,paid_search,web,349.0,5.857933154483459,0.0,-0.4999999999999997,-0.8660254037844388,0.0,30.0,15.0,6.0,15.0,0.25,14.0,12.458333333333336,1.6666666666666667,2.0,26.45,13.225,22.64,0.36666666666666664,0.1,0.4666666666666667,3.0,0.079155672823219,2.9811261211646287,0.0,0.6358064516129033,-0.43725543059807165,0.3333333333333333,0.0,0.0,0.25,4.9275,0.0,0.428125,q5,normal,growing
1017,36.0,8.72,1.0,15.5,F,PK,basic,organic,ios,549.0,6.309918278226516,0.0,-2.4492935982947064e-16,1.0,0.0,11.0,2.0,1.0,9.0,5.375,2.0,29.58333333333333,0.3333333333333333,1.0,81.16,81.16,81.16,0.45454545454545453,0.18181818181818182,0.18181818181818182,3.0,0.05181347150259067,2.1656192379208883,0.0,0.7266666666666667,-0.30561977313844824,0.12222222222222222,0.0,0.0,5.375,46.870000000000005,0.0,0.428125,q3,normal,declining
2246,26.0,21.18,2.0,55.8,M,other,standard,social,android,1168.0,7.063903961472068,0.0,0.8660254037844387,-0.4999999999999998,0.0,10.0,2.0,1.0,8.0,6.666666666666667,2.0,23.333333333333332,0.3636363636363636,2.0,16.74,8.37,12.28,0.7,0.1,0.5,3.0,0.05008347245409015,3.0530573401732606,0.0,1.9254545454545455,0.6603422061070175,0.1111111111111111,0.0,0.0,13.333333333333334,141.20000000000002,0.0,0.0014583333333333334,q1,high,declining
4690,47.0,8.57,1.0,69.6,F,AE,basic,referral,web,1018.0,6.926577033222725,0.0,-1.0,-1.8369701987210297e-16,0.0,34.0,17.0,2.0,17.0,1.2916666666666667,14.0,18.45833333333333,1.7,5.0,72.93,14.586000000000002,23.4,0.3235294117647059,0.08823529411764706,0.47058823529411764,3.0,0.028625954198473285,2.1482677326096886,0.0,0.24485714285714286,-1.3670521148974957,0.37777777777777777,0.0,0.0,1.2916666666666667,11.069583333333334,0.0,0.07916666666666666,q4,normal,growing
220,28.0,7.79,2.0,65.4,F,IN,basic,social,android,1265.0,7.143617602704121,0.0,0.49999999999999994,0.8660254037844387,0.0,115.0,45.0,10.0,70.0,0.4166666666666667,23.0,6.0,1.232876712328767,11.0,174.05,15.822727272727274,29.41,0.5826086956521739,0.09565217391304348,0.4260869565217391,3.0,0.04633204633204634,2.052840859882657,0.0,0.06715517241379311,-2.5619366588196004,1.2777777777777777,0.0,0.0,0.8333333333333334,3.2458333333333336,0.0,0.428125,q1,normal,stable
1980,18.0,40.09,3.0,40.1,M,US,premium,paid_search,android,1116.0,7.018401799069201,0.0,1.2246467991473532e-16,-1.0,0.0,55.0,24.0,8.0,31.0,0.2916666666666667,14.0,6.541666666666657,1.4117647058823528,3.0,32.81,10.936666666666667,17.61,0.6,0.2,0.5272727272727272,3.0,0.07853403141361257,3.6911269266544156,0.0,0.7158928571428572,-0.3203528547413295,0.6111111111111112,1.0,0.0,0.875,11.692916666666669,0.0,0.144375,q1,normal,growing
3024,53.0,47.83,1.0,60.1,M,PK,premium,organic,web,294.0,5.68697535633982,0.0,-1.0,-1.8369701987210297e-16,1.0,92.0,43.0,10.0,49.0,0.16666666666666666,24.0,5.458333333333329,1.6538461538461537,12.0,257.0,21.416666666666668,82.01,0.3804347826086957,0.05434782608695652,0.40217391304347827,3.0,0.09259259259259259,3.8676530576922055,0.0,0.5143010752688172,-0.6456891885401852,1.0222222222222221,0.0,0.0,0.16666666666666666,7.971666666666666,0.0,0.006666666666666667,q5,normal,growing
1213,33.0,7.94,2.0,69.3,Other,PK,basic,social,android,655.0,6.486160788944089,0.0,-1.0,-1.8369701987210297e-16,0.0,28.0,9.0,2.0,19.0,1.4583333333333333,7.0,15.0,0.8181818181818182,2.0,73.88,36.94,59.4,0.5714285714285714,0.25,0.5714285714285714,3.0,0.08759124087591241,2.0719132752590443,0.0,0.2737931034482759,-1.2595098152974955,0.3111111111111111,0.0,0.0,2.9166666666666665,11.579166666666667,0.0,0.010416666666666666,q2,normal,stable
2261,32.0,16.87,1.0,69.9,F,SE,standard,partner,ios,52.0,3.970291913552122,1.0,0.49999999999999994,-0.8660254037844387,0.0,27.0,16.0,5.0,11.0,0.4166666666666667,13.0,6.166666666666664,2.2857142857142856,1.0,4.83,4.83,4.83,0.37037037037037035,0.14814814814814814,0.5185185185185185,3.0,0.36585365853658536,2.825536896557877,0.0,0.6025,-0.4902063365632549,0.5192307692307693,0.0,0.0,0.4166666666666667,7.029166666666668,0.0,0.04583333333333333,q2,normal,growing
1755,26.0,38.33,1.0,42.9,M,SE,premium,paid_search,ios,884.0,6.785587645007929,0.0,0.49999999999999994,0.8660254037844387,0.0,82.0,39.0,4.0,43.0,0.08333333333333333,19.0,6.541666666666671,1.6956521739130435,10.0,162.89,16.288999999999998,44.18,0.5,0.0,0.3902439024390244,3.0,0.03282275711159738,3.6462328793924637,0.0,0.4618072289156626,-0.7511847901342883,0.9111111111111111,0.0,0.0,0.08333333333333333,3.1941666666666664,0.0,0.07916666666666666,q1,normal,growing
5715,48.0,8.29,1.0,43.7,M,US,basic,organic,web,1340.0,7.201170883281678,0.0,-0.8660254037844386,0.5000000000000001,0.0,20.0,8.0,2.0,12.0,0.5,6.0,16.66666666666667,1.0666666666666667,1.0,11.16,11.16,11.16,0.5,0.4,0.45,3.0,0.021897810218978103,2.1150499691472033,0.0,0.3947619047619047,-0.9044562742271524,0.2222222222222222,0.0,0.0,0.5,4.145,0.0,0.04583333333333333,q5,normal,stable
2284,33.0,10.11,1.0,6.0,F,IN,basic,paid_search,android,1106.0,7.009408932708637,0.0,1.2246467991473532e-16,-1.0,1.0,52.0,24.0,4.0,28.0,2.0416666666666665,17.0,8.458333333333329,1.5483870967741935,7.0,85.72999999999999,12.247142857142856,19.04,0.5576923076923077,0.1346153846153846,0.4807692307692308,3.0,0.02640845070422535,2.3135250330323798,0.0,0.19075471698113206,-1.6056714296386236,0.5777777777777777,0.0,0.0,2.0416666666666665,20.641249999999996,0.0,0.428125,q2,normal,growing
2747,24.0,9.07,3.0,51.3,F,SE,basic,partner,ios,329.0,5.799092654460526,0.0,-0.8660254037844384,-0.5000000000000004,1.0,28.0,14.0,6.0,14.0,0.4166666666666667,9.0,13.625,1.647058823529412,6.0,117.93,19.655,31.91,0.6785714285714286,0.14285714285714285,0.42857142857142855,3.0,0.25069637883008355,2.2049722641270453,0.0,0.3127586206896552,-1.1308505394969732,0.3111111111111111,0.0,0.0,1.25,3.779166666666667,0.0,0.144375,q1,normal,growing
5117,42.0,18.95,0.0,39.1,M,UK,standard,paid_search,ios,372.0,5.921578419643816,0.0,1.2246467991473532e-16,-1.0,1.0,22.0,4.0,0.0,18.0,9.5,4.0,9.5,0.380952380952381,3.0,55.519999999999996,18.506666666666664,29.43,0.36363636363636365,0.2727272727272727,0.5454545454545454,3.0,0.0,2.9418039315284354,0.0,0.8239130434782609,-0.1816261464738575,0.24444444444444444,0.0,0.0,0.0,180.025,1.0,0.428125,q4,normal,declining
5560,53.0,38.02,3.0,50.8,M,PK,premium,referral,android,206.0,5.332718793265369,0.0,-2.4492935982947064e-16,1.0,0.0,16.0,10.0,3.0,6.0,0.4583333333333333,10.0,17.291666666666664,2.222222222222222,1.0,6.78,6.78,6.78,0.3125,0.125,0.5,3.0,0.38135593220338987,3.6381123370602833,0.0,2.2364705882352944,0.8093603571812088,0.17777777777777778,1.0,0.0,1.375,17.425833333333333,0.0,0.07916666666666666,q5,high,growing
2358,47.0,9.07,1.0,51.5,M,DE,basic,organic,ios,322.0,5.777652323222656,0.0,-0.8660254037844384,-0.5000000000000004,1.0,8.0,1.0,0.0,7.0,8.75,1.0,23.333333333333336,0.19999999999999998,1.0,8.26,8.26,8.26,0.5,0.125,0.5,3.0,0.08522727272727273,2.2049722641270453,0.0,1.0077777777777779,0.01762160134981963,0.08888888888888889,0.0,0.0,8.75,79.3625,0.0,0.002916666666666667,q4,high,declining
2652,30.0,7.35,0.0,35.8,F,UK,basic,organic,web,1232.0,7.117205503164344,0.0,0.8660254037844386,0.5000000000000001,1.0,9.0,2.0,0.0,7.0,11.625,2.0,28.374999999999996,0.39999999999999997,1.0,10.63,10.63,10.63,0.2222222222222222,0.2222222222222222,0.3333333333333333,3.0,0.0,1.9947003132247452,0.0,0.735,-0.29437106060257756,0.1,0.0,0.0,0.0,85.44375,0.0,0.011458333333333333,q2,normal,declining
1827,40.0,8.1,0.0,64.9,F,US,basic,social,android,165.0,5.111987788356544,0.0,0.49999999999999994,0.8660254037844387,0.0,19.0,4.0,0.0,15.0,7.208333333333333,4.0,11.208333333333336,0.4444444444444445,3.0,77.97999999999999,25.99333333333333,60.16,0.3157894736842105,0.21052631578947367,0.3684210526315789,3.0,0.0,2.0918640616783932,0.0,0.40499999999999997,-0.8794767587514388,0.2111111111111111,0.0,0.0,0.0,58.387499999999996,0.0,0.07916666666666666,q3,normal,declining
609,33.0,8.48,1.0,76.9,F,US,basic,organic,android,1354.0,7.2115567333138015,0.0,-0.8660254037844386,0.5000000000000001,0.0,18.0,2.0,2.0,16.0,0.875,1.0,43.0,0.2105263157894737,2.0,59.260000000000005,29.630000000000003,53.77,0.3888888888888889,0.5,0.2777777777777778,3.0,0.02167630057803468,2.1377104498038118,0.0,0.4463157894736842,-0.78457018837399,0.2,0.0,0.0,0.875,7.42,0.0,0.144375,q2,normal,declining
3884,42.0,19.71,0.0,50.0,F,CA,standard,paid_search,android,647.0,6.473890696352274,0.0,-1.0,-1.8369701987210297e-16,0.0,44.0,9.0,1.0,35.0,0.08333333333333333,7.0,7.5,0.4736842105263157,3.0,82.55,27.516666666666666,42.45,0.6590909090909091,0.38636363636363635,0.4090909090909091,3.0,0.0,2.9811261211646287,0.0,0.438,-0.8029620465671519,0.4888888888888889,0.0,0.0,0.0,1.6425,1.0,0.006458333333333333,q4,normal,declining
137,18.0,19.0,1.0,81.2,M,DE,standard,social,android,851.0,6.747586526829315,0.0,1.0,6.123233995736766e-17,0.0,17.0,7.0,0.0,10.0,7.125,5.0,21.208333333333332,1.0769230769230769,2.0,38.12,19.06,30.56,0.5882352941176471,0.058823529411764705,0.35294117647058826,3.0,0.0340522133938706,2.9444389791664403,0.0,1.0555555555555556,0.06349631155912751,0.18888888888888888,0.0,0.0,7.125,135.375,0.0,0.003125,q1,high,stable
2242,35.0,9.42,0.0,46.3,M,CA,basic,referral,android,935.0,6.841615476477592,0.0,-2.4492935982947064e-16,1.0,0.0,34.0,11.0,2.0,23.0,2.6666666666666665,10.0,7.0,0.846153846153846,5.0,76.66,15.331999999999999,30.42,0.6176470588235294,0.17647058823529413,0.38235294117647056,3.0,0.0,2.2428350885882717,0.0,0.26914285714285713,-1.2760315954347223,0.37777777777777777,0.0,0.0,0.0,25.119999999999997,0.0,0.0004166666666666667,q2,normal,stable
5995,44.0,9.71,1.0,69.4,F,US,basic,organic,android,203.0,5.318119993844216,0.0,-2.4492935982947064e-16,1.0,1.0,30.0,10.0,2.0,20.0,6.041666666666667,7.0,10.416666666666664,0.8695652173913043,4.0,63.69999999999999,15.924999999999997,37.41,0.6,0.16666666666666666,0.5333333333333333,3.0,0.12875536480686695,2.2731562823032334,0.0,0.3132258064516129,-1.1294041088284275,0.3333333333333333,0.0,0.0,6.041666666666667,58.66458333333334,0.0,0.0125,q4,normal,stable
2610,26.0,19.28,3.0,34.7,F,PK,standard,partner,android,1160.0,7.057036981697891,0.0,0.8660254037844387,-0.4999999999999998,0.0,17.0,7.0,2.0,10.0,4.458333333333333,7.0,16.875000000000007,1.0769230769230769,0.0,0.0,0.0,0.0,0.5882352941176471,0.058823529411764705,0.5882352941176471,2.0,0.07563025210084034,2.9590682891823996,0.0,1.0711111111111111,0.07798931886169433,0.18888888888888888,0.0,0.0,13.375,85.95666666666666,0.0,0.428125,q1,high,stable
2729,34.0,40.3,2.0,58.6,M,AE,premium,paid_search,android,822.0,6.71295620067707,0.0,1.0,6.123233995736766e-17,0.0,14.0,1.0,0.0,13.0,14.458333333333334,1.0,20.70833333333333,0.125,0.0,0.0,0.0,0.0,0.6428571428571429,0.21428571428571427,0.35714285714285715,2.0,0.07042253521126761,3.696351468952637,0.0,2.6866666666666665,0.9920164424022905,0.15555555555555556,0.0,0.0,28.916666666666668,582.6708333333333,1.0,0.428125,q2,high,declining
3841,31.0,19.91,1.0,63.3,M,UK,standard,organic,ios,1222.0,7.109062135687172,0.0,0.8660254037844386,0.5000000000000001,0.0,94.0,50.0,6.0,44.0,0.4166666666666667,24.0,7.708333333333336,2.127659574468085,4.0,81.71,20.4275,36.41,0.40425531914893614,0.2127659574468085,0.40425531914893614,3.0,0.023961661341853034,2.991222118076105,0.0,0.20957894736842106,-1.5160434420279143,1.0444444444444445,0.0,0.0,0.4166666666666667,8.295833333333334,0.0,0.03,q2,normal,growing
2258,59.0,9.16,1.0,55.7,M,IN,basic,partner,web,920.0,6.825460036255307,0.0,-2.4492935982947064e-16,1.0,0.0,30.0,12.0,2.0,18.0,1.6666666666666667,10.0,10.708333333333329,1.142857142857143,1.0,14.28,14.28,14.28,0.5333333333333333,0.03333333333333333,0.5,3.0,0.031578947368421054,2.214846178686039,0.0,0.2954838709677419,-1.1858582972871594,0.3333333333333333,0.0,0.0,1.6666666666666667,15.266666666666667,0.0,0.428125,q5,normal,stable
1244,59.0,22.17,0.0,62.0,M,IN,standard,partner,ios,695.0,6.54534966033442,0.0,-0.8660254037844384,-0.5000000000000004,0.0,29.0,15.0,6.0,14.0,0.25,8.0,11.541666666666668,1.7647058823529411,2.0,13.330000000000002,6.665000000000001,10.21,0.41379310344827586,0.0,0.3793103448275862,3.0,0.0,3.09874002362822,0.0,0.7390000000000001,-0.2890162954649174,0.32222222222222224,0.0,0.0,0.0,5.5425,0.0,0.144375,q5,normal,growing
1265,34.0,20.53,1.0,86.9,F,PK,standard,organic,android,348.0,5.855071922202427,0.0,-0.4999999999999997,-0.8660254037844388,0.0,43.0,10.0,1.0,33.0,0.5416666666666666,8.0,6.75,0.5555555555555555,7.0,114.11,16.30142857142857,26.82,0.5581395348837209,0.20930232558139536,0.46511627906976744,3.0,0.07936507936507936,3.0218872310308424,0.0,0.4665909090909091,-0.7410967890044325,0.4777777777777778,0.0,0.0,0.5416666666666666,11.120416666666667,0.0,0.428125,q2,normal,declining
1145,35.0,9.17,0.0,68.8,M,IN,basic,social,android,476.0,6.1675164908883415,0.0,1.0,6.123233995736766e-17,1.0,21.0,4.0,0.0,17.0,14.333333333333334,3.0,14.333333333333334,0.4,5.0,69.67,13.934000000000001,22.0,0.7619047619047619,0.14285714285714285,0.5238095238095238,3.0,0.0,2.2159372862683733,0.0,0.4168181818181818,-0.8513971601381443,0.23333333333333334,0.0,0.0,0.0,131.43666666666667,0.0,0.0010416666666666667,q2,normal,declining
5994,36.0,8.46,3.0,62.3,F,US,basic,paid_search,ios,924.0,6.829793737512425,0.0,-2.4492935982947064e-16,1.0,1.0,50.0,14.0,1.0,36.0,1.5833333333333333,9.0,6.416666666666666,0.717948717948718,3.0,63.51,21.169999999999998,26.89,0.4,0.16,0.42,3.0,0.09433962264150943,2.135349173618132,0.0,0.16588235294117648,-1.7379399566536209,0.5555555555555556,0.0,0.0,4.75,13.395000000000001,0.0,0.428125,q3,normal,stable
3268,50.0,18.72,1.0,52.5,M,IN,standard,paid_search,web,972.0,6.880384082186005,0.0,-0.5000000000000004,0.8660254037844384,0.0,35.0,11.0,0.0,24.0,7.291666666666667,8.0,7.833333333333336,0.8148148148148148,4.0,67.67,16.9175,32.71,0.7142857142857143,0.17142857142857143,0.4,3.0,0.029940119760479042,2.929592471049446,0.0,0.52,-0.6348782724359695,0.3888888888888889,0.0,0.0,7.291666666666667,136.5,0.0,0.07916666666666666,q5,normal,stable
5905,36.0,44.56,2.0,44.8,F,DE,premium,organic,android,279.0,5.634789603169249,0.0,-1.0,-1.8369701987210297e-16,0.0,17.0,4.0,1.0,13.0,0.7083333333333334,4.0,20.541666666666664,0.5,2.0,24.42,12.21,13.01,0.6470588235294118,0.058823529411764705,0.4117647058823529,3.0,0.1941747572815534,3.7968365956190286,0.0,2.4755555555555557,0.9104961981658188,0.18888888888888888,0.0,0.0,1.4166666666666667,31.563333333333336,0.0,0.428125,q3,high,declining
3625,36.0,8.19,3.0,48.9,F,AE,basic,partner,ios,1168.0,7.063903961472068,0.0,0.8660254037844387,-0.4999999999999998,0.0,24.0,7.0,3.0,17.0,0.75,7.0,9.625,0.7000000000000001,6.0,121.80999999999999,20.301666666666666,42.94,0.7083333333333334,0.08333333333333333,0.3333333333333333,3.0,0.07512520868113523,2.102913897864978,0.0,0.3276,-1.085893516260335,0.26666666666666666,0.0,0.0,2.25,6.1425,0.0,0.04583333333333333,q3,normal,stable
1257,33.0,9.76,0.0,48.4,F,US,basic,organic,android,326.0,5.7899601708972535,0.0,-0.8660254037844384,-0.5000000000000004,0.0,23.0,8.0,4.0,15.0,0.375,7.0,12.250000000000004,0.888888888888889,3.0,72.16,24.05333333333333,26.78,0.5652173913043478,0.21739130434782608,0.391304347826087,3.0,0.0,2.278292400425001,0.0,0.4066666666666667,-0.8754687373538999,0.25555555555555554,0.0,0.0,0.0,3.66,0.0,0.006458333333333333,q2,normal,stable
1317,42.0,39.5,0.0,60.2,M,IN,premium,partner,web,999.0,6.907755278982137,0.0,-0.8660254037844386,0.5000000000000001,0.0,26.0,4.0,2.0,22.0,0.125,4.0,10.125000000000002,0.32,1.0,27.32,27.32,27.32,0.5,0.038461538461538464,0.5769230769230769,3.0,0.0,3.676300671907076,0.0,1.462962962962963,0.38727599321527023,0.28888888888888886,0.0,0.0,0.0,4.9375,0.0,0.428125,q4,high,declining
3118,18.0,7.71,1.0,66.7,M,UK,basic,social,web,907.0,6.811244378601294,0.0,0.49999999999999994,0.8660254037844387,0.0,19.0,4.0,1.0,15.0,0.6666666666666666,4.0,17.666666666666664,0.4444444444444445,4.0,62.11,15.5275,18.21,0.42105263157894735,0.15789473684210525,0.5789473684210527,3.0,0.032017075773746,2.0425181875752383,0.0,0.3855,-0.9276044917744285,0.2111111111111111,0.0,0.0,0.6666666666666666,5.14,0.0,0.428125,q1,normal,declining
3061,54.0,20.82,2.0,37.4,F,CA,standard,paid_search,android,362.0,5.8944028342648505,0.0,-0.4999999999999997,-0.8660254037844388,0.0,22.0,10.0,1.0,12.0,5.25,10.0,11.041666666666671,1.3333333333333333,1.0,15.69,15.69,15.69,0.45454545454545453,0.2727272727272727,0.3181818181818182,3.0,0.15306122448979592,3.035914063186823,0.0,0.9052173913043479,-0.08859365580075922,0.24444444444444444,0.0,0.0,10.5,109.305,0.0,0.011458333333333333,q5,normal,stable
2786,35.0,19.31,5.0,24.9,F,US,standard,social,ios,182.0,5.209486152841421,0.0,-2.4492935982947064e-16,1.0,1.0,4.0,0.0,0.0,4.0,39.166666666666664,0.0,39.166666666666664,0.0,1.0,4.72,4.72,4.72,0.5,0.0,0.0,2.0,0.7075471698113208,2.960623096440423,0.0,3.8619999999999997,1.3537711694143304,0.044444444444444446,0.0,0.0,195.83333333333331,756.3083333333333,0.0,0.428125,q2,high,declining
4950,35.0,44.43,1.0,57.0,F,DE,premium,organic,android,528.0,6.270988431858299,0.0,0.49999999999999994,0.8660254037844387,0.0,22.0,6.0,1.0,16.0,6.208333333333333,5.0,11.916666666666664,0.6315789473684211,0.0,0.0,0.0,0.0,0.45454545454545453,0.22727272727272727,0.36363636363636365,2.0,0.05376344086021505,3.7939149169478172,0.0,1.9317391304347826,0.6635840304828622,0.24444444444444444,0.0,0.0,6.208333333333333,275.83625,0.0,0.018333333333333333,q2,high,stable
822,52.0,20.01,0.0,44.6,M,CA,standard,paid_search,android,938.0,6.844815479208263,0.0,-2.4492935982947064e-16,1.0,1.0,27.0,10.0,0.0,17.0,7.375,5.0,15.208333333333343,1.0,2.0,42.120000000000005,21.060000000000002,32.34,0.4074074074074074,0.2222222222222222,0.3333333333333333,3.0,0.0,2.996232148595642,0.0,0.7146428571428572,-0.3220763563374804,0.3,0.0,0.0,0.0,147.57375000000002,0.0,0.07916666666666666,q5,normal,stable
2483,45.0,8.51,1.0,53.8,F,US,basic,social,android,268.0,5.594711379601839,0.0,-0.8660254037844386,0.5000000000000001,0.0,52.0,22.0,10.0,30.0,0.375,14.0,9.291666666666668,1.333333333333333,3.0,49.010000000000005,16.33666666666667,17.24,0.5,0.038461538461538464,0.46153846153846156,3.0,0.10067114093959731,2.1412419425852827,0.0,0.16056603773584904,-1.7686327391480368,0.5777777777777777,0.0,0.0,0.375,3.19125,0.0,0.428125,q4,normal,stable
262,28.0,18.51,1.0,50.8,F,PK,standard,social,android,255.0,5.545177444479562,0.0,-0.8660254037844386,0.5000000000000001,0.0,32.0,5.0,3.0,27.0,0.4166666666666667,4.0,23.333333333333336,0.3333333333333333,4.0,91.17,22.7925,45.54,0.46875,0.15625,0.40625,3.0,0.10526315789473684,2.9183111265854063,0.0,0.5609090909090909,-0.5605252923182632,0.35555555555555557,0.0,0.0,0.4166666666666667,7.712500000000001,0.0,0.0010416666666666667,q1,normal,declining
832,23.0,19.32,2.0,66.3,M,UK,standard,organic,android,352.0,5.8664680569332965,0.0,-0.4999999999999997,-0.8660254037844388,0.0,22.0,4.0,1.0,18.0,4.708333333333333,3.0,14.666666666666668,0.380952380952381,1.0,19.65,19.65,19.65,0.36363636363636365,0.09090909090909091,0.4090909090909091,3.0,0.15706806282722513,2.961140828784372,0.0,0.84,-0.16251892949777494,0.24444444444444444,0.0,0.0,9.416666666666666,90.96499999999999,0.0,0.0020833333333333333,q1,normal,declining
3745,32.0,9.78,2.0,49.4,F,CA,basic,paid_search,ios,353.0,5.869296913133774,0.0,-0.4999999999999997,-0.8660254037844388,0.0,13.0,2.0,1.0,11.0,1.6666666666666667,2.0,27.291666666666664,0.2857142857142857,3.0,33.05,11.016666666666666,13.12,0.38461538461538464,0.0,0.38461538461538464,3.0,0.15665796344647517,2.280339484046726,0.0,0.6985714285714285,-0.3445044083184773,0.14444444444444443,0.0,0.0,3.3333333333333335,16.3,1.0,0.0075,q2,normal,declining
3717,30.0,18.26,2.0,53.2,M,PK,standard,partner,android,502.0,6.220590170099739,0.0,0.8660254037844386,0.5000000000000001,0.0,19.0,5.0,1.0,14.0,6.583333333333333,4.0,14.708333333333329,0.5882352941176471,0.0,0.0,0.0,0.0,0.5263157894736842,0.0,0.3684210526315789,2.0,0.11278195488721804,2.9047128751668225,0.0,0.913,-0.08012604447928486,0.2111111111111111,0.0,0.0,13.166666666666666,120.21166666666667,0.0,0.428125,q2,normal,declining
